animal_id;timestamp;acc_x;acc_y;acc_z;orientation_x;orientation_y;orientation_z;temperature;Class;pitch;roll;inclination
5727.0;2023-10-24 15:53:09;-80.0;-2544.0;-3296.0;-142.0;-1.0;0.0;22.812082;L;1.1;-142.34;142.32
5727.0;2023-10-24 15:53:10;-256.0;-2624.0;-3296.0;-141.0;-3.0;0.0;22.812082;L;3.48;-141.48;141.34
5727.0;2023-10-24 15:53:11;-528.0;-2560.0;-3440.0;-143.0;-7.0;0.0;22.812082;L;7.02;-143.34;142.77
5727.0;2023-10-24 15:53:12;-1296.0;-2224.0;-3168.0;-144.0;-18.0;0.0;22.812082;L;18.51;-144.93;140.91
5727.0;2023-10-24 15:53:13;-720.0;-2672.0;-3344.0;-141.0;-10.0;0.0;22.812082;L;9.55;-141.37;140.39
5727.0;2023-10-24 15:53:14;-256.0;-2416.0;-3264.0;-143.0;-3.0;0.0;22.812082;L;3.61;-143.49;143.34
5727.0;2023-10-24 15:53:15;-176.0;-2496.0;-3376.0;-143.0;-2.0;0.0;22.812082;L;2.4;-143.52;143.46
5727.0;2023-10-24 15:53:16;-160.0;-2448.0;-3456.0;-144.0;-2.0;0.0;22.812082;L;2.16;-144.69;144.63
5727.0;2023-10-24 15:53:17;-176.0;-2448.0;-3488.0;-144.0;-2.0;0.0;22.812082;L;2.37;-144.94;144.87
5727.0;2023-10-24 15:53:18;-176.0;-2448.0;-3456.0;-144.0;-2.0;0.0;22.812082;L;2.38;-144.69;144.62
5727.0;2023-10-24 15:53:19;-176.0;-2400.0;-3472.0;-145.0;-2.0;0.0;22.812082;L;2.39;-145.35;145.27
5727.0;2023-10-24 15:53:20;-128.0;-2432.0;-3424.0;-144.0;-1.0;0.0;22.812082;L;1.75;-144.61;144.58
5727.0;2023-10-24 15:53:21;-112.0;-2384.0;-3440.0;-145.0;-1.0;0.0;22.812082;L;1.53;-145.28;145.25
5727.0;2023-10-24 15:53:22;-144.0;-2432.0;-3440.0;-144.0;-2.0;0.0;22.812082;L;1.96;-144.74;144.69
5727.0;2023-10-24 15:53:23;-144.0;-2416.0;-3440.0;-144.0;-2.0;0.0;22.812082;L;1.96;-144.92;144.87
5727.0;2023-10-24 15:53:24;-112.0;-2416.0;-3456.0;-145.0;-1.0;0.0;22.812082;L;1.52;-145.04;145.01
5727.0;2023-10-24 15:53:25;-128.0;-2416.0;-3456.0;-145.0;-1.0;0.0;22.812082;L;1.74;-145.04;145.01
5727.0;2023-10-24 15:53:26;-80.0;-2400.0;-3456.0;-145.0;-1.0;0.0;22.812082;L;1.09;-145.22;145.21
5727.0;2023-10-24 15:53:27;-112.0;-2432.0;-3408.0;-144.0;-1.0;0.0;22.812082;L;1.53;-144.49;144.46
5727.0;2023-10-24 15:53:28;-112.0;-2384.0;-3472.0;-145.0;-1.0;0.0;22.812082;L;1.52;-145.53;145.5
5727.0;2023-10-24 15:53:29;-128.0;-2448.0;-3392.0;-144.0;-1.0;0.0;22.812082;L;1.75;-144.18;144.14
5727.0;2023-10-24 15:53:30;-224.0;-2480.0;-3376.0;-143.0;-3.0;0.0;22.812082;L;3.06;-143.7;143.59
5727.0;2023-10-24 15:53:31;-160.0;-2496.0;-3392.0;-143.0;-2.0;0.0;22.812082;L;2.18;-143.65;143.6
5727.0;2023-10-24 15:53:32;-240.0;-2480.0;-3376.0;-143.0;-3.0;0.0;22.812082;L;3.28;-143.7;143.57
5727.0;2023-10-24 15:53:33;-224.0;-2496.0;-3440.0;-144.0;-3.0;0.0;22.812082;L;3.02;-144.04;143.93
5727.0;2023-10-24 15:53:34;-208.0;-2288.0;-3488.0;-146.0;-2.0;0.0;22.812082;L;2.85;-146.74;146.63
5727.0;2023-10-24 15:53:35;-160.0;-2336.0;-3504.0;-146.0;-2.0;0.0;22.812082;L;2.18;-146.31;146.25
5727.0;2023-10-24 15:53:36;-112.0;-2288.0;-3504.0;-146.0;-1.0;0.0;22.812082;L;1.53;-146.86;146.83
5727.0;2023-10-24 15:53:37;-112.0;-2288.0;-3504.0;-146.0;-1.0;0.0;22.812082;L;1.53;-146.86;146.83
5727.0;2023-10-24 15:53:38;-128.0;-2304.0;-3552.0;-147.0;-1.0;0.0;22.812082;L;1.73;-147.03;146.99
5727.0;2023-10-24 15:53:39;-320.0;-2512.0;-3344.0;-143.0;-4.0;0.0;22.812082;L;4.38;-143.09;142.86
5727.0;2023-10-24 15:53:40;-288.0;-2480.0;-3328.0;-143.0;-4.0;0.0;22.812082;L;3.97;-143.31;143.12
5727.0;2023-10-24 15:53:41;-256.0;-2512.0;-3392.0;-143.0;-3.0;0.0;22.812082;L;3.47;-143.48;143.34
5727.0;2023-10-24 15:53:42;-256.0;-2496.0;-3376.0;-143.0;-3.0;0.0;22.812082;L;3.49;-143.52;143.38
5727.0;2023-10-24 15:53:43;-256.0;-2496.0;-3328.0;-143.0;-3.0;0.0;22.812082;L;3.52;-143.13;142.99
5727.0;2023-10-24 15:53:44;-288.0;-2496.0;-3312.0;-142.0;-4.0;0.0;22.812082;L;3.97;-143.0;142.82
5727.0;2023-10-24 15:53:45;-224.0;-2512.0;-3328.0;-142.0;-3.0;0.0;22.812082;L;3.08;-142.95;142.85
5727.0;2023-10-24 15:53:46;-272.0;-2528.0;-3344.0;-142.0;-3.0;0.0;22.812082;L;3.71;-142.91;142.75
5727.0;2023-10-24 15:53:47;-224.0;-2560.0;-3344.0;-142.0;-3.0;0.0;22.812082;L;3.04;-142.56;142.46
5727.0;2023-10-24 15:53:48;-240.0;-2528.0;-3344.0;-142.0;-3.0;0.0;22.812082;L;3.28;-142.91;142.79
5727.0;2023-10-24 15:53:49;-224.0;-2576.0;-3392.0;-142.0;-3.0;0.0;22.812082;L;3.01;-142.79;142.68
5727.0;2023-10-24 15:53:50;-272.0;-2512.0;-3376.0;-143.0;-3.0;0.0;22.812082;L;3.7;-143.35;143.19
5727.0;2023-10-24 15:53:51;-240.0;-2528.0;-3408.0;-143.0;-3.0;0.0;22.812082;L;3.24;-143.43;143.31
5727.0;2023-10-24 15:53:52;-352.0;-2592.0;-3312.0;-141.0;-4.0;0.0;22.812082;L;4.78;-141.95;141.7
5727.0;2023-10-24 15:53:53;-224.0;-2528.0;-3280.0;-142.0;-3.0;0.0;22.812082;L;3.1;-142.38;142.27
5727.0;2023-10-24 15:53:54;-208.0;-2624.0;-3312.0;-141.0;-2.0;0.0;22.812082;L;2.82;-141.61;141.52
5727.0;2023-10-24 15:53:55;-192.0;-2592.0;-3280.0;-141.0;-2.0;0.0;22.812082;L;2.63;-141.68;141.61
5727.0;2023-10-24 15:53:56;-176.0;-2560.0;-3328.0;-142.0;-2.0;0.0;22.812082;L;2.4;-142.43;142.37
5727.0;2023-10-24 15:53:57;-112.0;-2496.0;-3440.0;-144.0;-1.0;0.0;22.812082;L;1.51;-144.04;144.01
5727.0;2023-10-24 15:53:58;-80.0;-2432.0;-3472.0;-144.0;-1.0;0.0;22.812082;L;1.08;-144.99;144.98
5727.0;2023-10-24 15:53:59;-64.0;-2432.0;-3472.0;-144.0;0.0;0.0;22.812082;L;0.86;-144.99;144.98
5727.0;2023-10-24 15:54:00;-96.0;-2368.0;-3456.0;-145.0;-1.0;0.0;22.812082;L;1.31;-145.58;145.56
5727.0;2023-10-24 15:54:01;-96.0;-2416.0;-3472.0;-145.0;-1.0;0.0;22.812082;L;1.3;-145.17;145.15
5727.0;2023-10-24 15:54:02;-160.0;-2448.0;-3376.0;-144.0;-2.0;0.0;22.812082;L;2.2;-144.05;144.0
5727.0;2023-10-24 15:54:03;-176.0;-2496.0;-3360.0;-143.0;-2.0;0.0;22.812082;L;2.41;-143.39;143.32
5727.0;2023-10-24 15:54:04;-160.0;-2528.0;-3392.0;-143.0;-2.0;0.0;22.812082;L;2.17;-143.3;143.25
5727.0;2023-10-24 15:54:05;-128.0;-2496.0;-3408.0;-143.0;-1.0;0.0;22.812082;L;1.74;-143.78;143.75
5727.0;2023-10-24 15:54:06;-144.0;-2496.0;-3360.0;-143.0;-2.0;0.0;22.812082;L;1.97;-143.39;143.35
5727.0;2023-10-24 15:54:07;-160.0;-2480.0;-3440.0;-144.0;-2.0;0.0;22.812082;L;2.16;-144.21;144.15
5727.0;2023-10-24 15:54:08;-176.0;-2512.0;-3392.0;-143.0;-2.0;0.0;22.812082;L;2.39;-143.48;143.41
5727.0;2023-10-24 15:54:09;-320.0;-2608.0;-3280.0;-141.0;-4.0;0.0;22.812082;L;4.37;-141.51;141.3
5727.0;2023-10-24 15:54:10;-432.0;-2320.0;-3408.0;-145.0;-6.0;0.0;22.812082;L;5.98;-145.75;145.3
5727.0;2023-10-24 15:54:11;-256.0;-2528.0;-3312.0;-142.0;-3.0;0.0;22.812082;L;3.52;-142.65;142.5
5727.0;2023-10-24 15:54:12;-208.0;-2512.0;-3376.0;-143.0;-2.0;0.0;22.812082;L;2.83;-143.35;143.25
5727.0;2023-10-24 15:54:13;-64.0;-2368.0;-3504.0;-145.0;0.0;0.0;22.812082;L;0.87;-145.95;145.94
5727.0;2023-10-24 15:54:14;96.0;-2464.0;-3488.0;-144.0;1.0;0.0;22.812082;L;-1.29;-144.76;144.74
5727.0;2023-10-24 15:54:15;368.0;-2416.0;-3456.0;-145.0;5.0;0.0;22.812082;L;-4.99;-145.04;144.73
5727.0;2023-10-24 15:54:28;-192.0;-2512.0;-3472.0;-144.0;-2.0;0.0;22.812082;L;2.57;-144.11;144.03
5727.0;2023-10-24 15:54:29;-320.0;-2544.0;-3456.0;-143.0;-4.0;0.0;22.812082;L;4.26;-143.64;143.43
5727.0;2023-10-24 15:54:30;-992.0;-2512.0;-3216.0;-142.0;-14.0;0.0;22.812082;L;13.66;-142.01;139.98
5727.0;2023-10-24 15:54:31;-944.0;-2512.0;-3248.0;-142.0;-13.0;0.0;22.812082;L;12.95;-142.28;140.44
5727.0;2023-10-24 15:54:32;-784.0;-2496.0;-3312.0;-142.0;-11.0;0.0;22.812082;L;10.71;-143.0;141.69
5727.0;2023-10-24 15:54:33;-752.0;-2512.0;-3248.0;-142.0;-10.0;0.0;22.812082;L;10.38;-142.28;141.09
5727.0;2023-10-24 15:54:34;-688.0;-2432.0;-3296.0;-143.0;-9.0;0.0;22.812082;L;9.53;-143.58;142.52
5727.0;2023-10-24 15:54:35;-704.0;-2432.0;-3328.0;-143.0;-9.0;0.0;22.812082;L;9.69;-143.84;142.74
5727.0;2023-10-24 15:54:36;-688.0;-2464.0;-3280.0;-143.0;-9.0;0.0;22.812082;L;9.52;-143.09;142.05
5727.0;2023-10-24 15:54:36;-672.0;-2464.0;-3344.0;-143.0;-9.0;0.0;22.812082;L;9.19;-143.62;142.63
5727.0;2023-10-24 15:54:37;-656.0;-2400.0;-3376.0;-144.0;-9.0;0.0;22.812082;L;9.0;-144.59;143.61
5727.0;2023-10-24 15:54:38;-608.0;-2464.0;-3344.0;-143.0;-8.0;0.0;22.812082;L;8.33;-143.62;142.8
5727.0;2023-10-24 15:54:39;-608.0;-2496.0;-3296.0;-142.0;-8.0;0.0;22.812082;L;8.37;-142.86;142.07
5727.0;2023-10-24 15:54:40;-608.0;-2448.0;-3360.0;-143.0;-8.0;0.0;22.812082;L;8.32;-143.92;143.1
5727.0;2023-10-24 15:54:41;-640.0;-2448.0;-3440.0;-144.0;-8.0;0.0;22.812082;L;8.62;-144.56;143.66
5727.0;2023-10-24 15:54:42;-608.0;-2416.0;-3360.0;-144.0;-8.0;0.0;22.812082;L;8.36;-144.28;143.44
5727.0;2023-10-24 15:54:43;-592.0;-2464.0;-3392.0;-144.0;-8.0;0.0;22.812082;L;8.04;-144.0;143.24
5727.0;2023-10-24 15:54:44;-592.0;-2416.0;-3392.0;-144.0;-8.0;0.0;22.812082;L;8.09;-144.54;143.75
5727.0;2023-10-24 15:54:45;-576.0;-2384.0;-3360.0;-144.0;-8.0;0.0;22.812082;L;7.96;-144.64;143.87
5727.0;2023-10-24 15:54:46;-544.0;-2448.0;-3344.0;-143.0;-7.0;0.0;22.812082;L;7.48;-143.79;143.13
5727.0;2023-10-24 15:54:47;-560.0;-2432.0;-3440.0;-144.0;-7.0;0.0;22.812082;L;7.57;-144.74;144.04
5727.0;2023-10-24 15:54:48;-528.0;-2448.0;-3392.0;-144.0;-7.0;0.0;22.812082;L;7.19;-144.18;143.56
5727.0;2023-10-24 15:54:49;-512.0;-2432.0;-3424.0;-144.0;-7.0;0.0;22.812082;L;6.95;-144.61;144.03
5727.0;2023-10-24 15:54:50;-544.0;-2416.0;-3392.0;-144.0;-7.0;0.0;22.812082;L;7.44;-144.54;143.87
5727.0;2023-10-24 15:54:51;-496.0;-2432.0;-3408.0;-144.0;-6.0;0.0;22.812082;L;6.76;-144.49;143.93
5727.0;2023-10-24 15:54:52;-496.0;-2432.0;-3408.0;-144.0;-6.0;0.0;22.812082;L;6.76;-144.49;143.93
5727.0;2023-10-24 15:54:53;-464.0;-2368.0;-3456.0;-145.0;-6.0;0.0;22.812082;L;6.32;-145.58;145.08
5727.0;2023-10-24 15:54:54;-448.0;-2464.0;-3424.0;-144.0;-6.0;0.0;22.812082;L;6.06;-144.26;143.82
5727.0;2023-10-24 15:54:55;-432.0;-2448.0;-3408.0;-144.0;-6.0;0.0;22.812082;L;5.88;-144.31;143.89
5727.0;2023-10-24 15:54:56;-448.0;-2448.0;-3424.0;-144.0;-6.0;0.0;22.812082;L;6.08;-144.44;143.99
5727.0;2023-10-24 15:54:57;-336.0;-2384.0;-3440.0;-145.0;-4.0;0.0;22.812082;L;4.59;-145.28;145.01
5727.0;2023-10-24 15:54:58;-384.0;-2432.0;-3408.0;-144.0;-5.0;0.0;22.812082;L;5.24;-144.49;144.15
5727.0;2023-10-24 15:54:59;-368.0;-2416.0;-3392.0;-144.0;-5.0;0.0;22.812082;L;5.05;-144.54;144.23
5727.0;2023-10-24 15:55:00;-384.0;-2400.0;-3424.0;-144.0;-5.0;0.0;22.812082;L;5.25;-144.97;144.63
5727.0;2023-10-24 15:55:01;-368.0;-2448.0;-3408.0;-144.0;-5.0;0.0;22.812082;L;5.01;-144.31;144.01
5727.0;2023-10-24 15:55:02;-352.0;-2400.0;-3408.0;-144.0;-4.0;0.0;22.812082;L;4.83;-144.85;144.56
5727.0;2023-10-24 15:55:03;-336.0;-2368.0;-3424.0;-145.0;-4.0;0.0;22.812082;L;4.61;-145.33;145.07
5727.0;2023-10-24 15:55:04;-304.0;-2384.0;-3424.0;-145.0;-4.0;0.0;22.812082;L;4.17;-145.15;144.93
5727.0;2023-10-24 15:55:05;-384.0;-2400.0;-3424.0;-144.0;-5.0;0.0;22.812082;L;5.25;-144.97;144.63
5727.0;2023-10-24 15:55:06;-320.0;-2480.0;-3424.0;-144.0;-4.0;0.0;22.812082;L;4.33;-144.08;143.86
5727.0;2023-10-24 15:55:07;-416.0;-2432.0;-3392.0;-144.0;-5.0;0.0;22.812082;L;5.69;-144.36;143.97
5727.0;2023-10-24 15:55:08;-416.0;-2480.0;-3328.0;-143.0;-5.0;0.0;22.812082;L;5.72;-143.31;142.93
5727.0;2023-10-24 15:55:09;-464.0;-2416.0;-3376.0;-144.0;-6.0;0.0;22.812082;L;6.38;-144.41;143.92
5727.0;2023-10-24 15:55:10;-432.0;-2448.0;-3376.0;-144.0;-6.0;0.0;22.812082;L;5.91;-144.05;143.63
5727.0;2023-10-24 15:55:11;-432.0;-2464.0;-3392.0;-144.0;-6.0;0.0;22.812082;L;5.88;-144.0;143.59
5727.0;2023-10-24 15:55:12;-384.0;-2480.0;-3392.0;-143.0;-5.0;0.0;22.812082;L;5.22;-143.83;143.5
5727.0;2023-10-24 15:55:13;-368.0;-2416.0;-3376.0;-144.0;-5.0;0.0;22.812082;L;5.07;-144.41;144.1
5727.0;2023-10-24 15:55:14;-368.0;-2448.0;-3392.0;-144.0;-5.0;0.0;22.812082;L;5.03;-144.18;143.88
5727.0;2023-10-24 15:55:15;-336.0;-2432.0;-3376.0;-144.0;-4.0;0.0;22.812082;L;4.62;-144.23;143.97
5727.0;2023-10-24 15:55:16;-384.0;-2464.0;-3392.0;-144.0;-5.0;0.0;22.812082;L;5.23;-144.0;143.68
5727.0;2023-10-24 15:55:17;-368.0;-2448.0;-3408.0;-144.0;-5.0;0.0;22.812082;L;5.01;-144.31;144.01
5727.0;2023-10-24 15:55:18;-384.0;-2416.0;-3376.0;-144.0;-5.0;0.0;22.812082;L;5.28;-144.41;144.07
5727.0;2023-10-24 15:55:19;-352.0;-2432.0;-3408.0;-144.0;-4.0;0.0;22.812082;L;4.81;-144.49;144.21
5727.0;2023-10-24 15:55:20;-384.0;-2464.0;-3408.0;-144.0;-5.0;0.0;22.812082;L;5.22;-144.13;143.81
5727.0;2023-10-24 15:55:21;-416.0;-2336.0;-3408.0;-145.0;-5.0;0.0;22.812082;L;5.75;-145.57;145.15
5727.0;2023-10-24 15:55:22;-528.0;-2448.0;-3376.0;-144.0;-7.0;0.0;22.812082;L;7.22;-144.05;143.43
5727.0;2023-10-24 15:55:23;-480.0;-2448.0;-3344.0;-143.0;-6.0;0.0;22.812082;L;6.61;-143.79;143.28
5727.0;2023-10-24 15:55:24;-432.0;-2496.0;-3408.0;-143.0;-6.0;0.0;22.812082;L;5.84;-143.78;143.38
5727.0;2023-10-24 15:55:25;-384.0;-2448.0;-3440.0;-144.0;-5.0;0.0;22.812082;L;5.2;-144.56;144.23
5727.0;2023-10-24 15:55:26;-352.0;-2496.0;-3424.0;-143.0;-4.0;0.0;22.812082;L;4.75;-143.91;143.64
5727.0;2023-10-24 15:55:27;-352.0;-2432.0;-3408.0;-144.0;-4.0;0.0;22.812082;L;4.81;-144.49;144.21
5727.0;2023-10-24 15:55:28;-256.0;-2304.0;-3472.0;-146.0;-3.0;0.0;22.812082;L;3.52;-146.43;146.27
5727.0;2023-10-24 15:55:29;-304.0;-2320.0;-3424.0;-145.0;-4.0;0.0;22.812082;L;4.2;-145.88;145.65
5727.0;2023-10-24 15:55:30;-192.0;-2336.0;-3424.0;-145.0;-2.0;0.0;22.812082;L;2.65;-145.7;145.61
5727.0;2023-10-24 15:55:31;-304.0;-2368.0;-3552.0;-146.0;-4.0;0.0;22.812082;L;4.07;-146.31;146.09
5727.0;2023-10-24 15:55:32;-448.0;-2432.0;-3360.0;-144.0;-6.0;0.0;22.812082;L;6.16;-144.1;143.65
5727.0;2023-10-24 15:55:33;-464.0;-2464.0;-3344.0;-143.0;-6.0;0.0;22.812082;L;6.37;-143.62;143.14
5727.0;2023-10-24 15:55:34;-464.0;-2560.0;-3312.0;-142.0;-6.0;0.0;22.812082;L;6.33;-142.3;141.85
5727.0;2023-10-24 15:55:35;-464.0;-2544.0;-3328.0;-142.0;-6.0;0.0;22.812082;L;6.32;-142.6;142.15
5727.0;2023-10-24 15:55:36;-384.0;-2560.0;-3312.0;-142.0;-5.0;0.0;22.812082;L;5.24;-142.3;141.99
5727.0;2023-10-24 15:55:37;-416.0;-2544.0;-3344.0;-142.0;-5.0;0.0;22.812082;L;5.65;-142.74;142.37
5727.0;2023-10-24 15:55:38;-432.0;-2528.0;-3360.0;-143.0;-6.0;0.0;22.812082;L;5.87;-143.04;142.65
5727.0;2023-10-24 15:55:39;-384.0;-2528.0;-3328.0;-142.0;-5.0;0.0;22.812082;L;5.25;-142.78;142.46
5727.0;2023-10-24 15:55:40;-384.0;-2608.0;-3344.0;-142.0;-5.0;0.0;22.812082;L;5.17;-142.05;141.75
5727.0;2023-10-24 15:55:41;-320.0;-2560.0;-3328.0;-142.0;-4.0;0.0;22.812082;L;4.36;-142.43;142.22
5727.0;2023-10-24 15:55:42;-368.0;-2320.0;-3440.0;-146.0;-5.0;0.0;22.812082;L;5.07;-146.0;145.67
5727.0;2023-10-24 15:55:43;-192.0;-2352.0;-3488.0;-146.0;-2.0;0.0;22.812082;L;2.61;-146.01;145.92
5727.0;2023-10-24 15:55:44;-160.0;-2400.0;-3488.0;-145.0;-2.0;0.0;22.812082;L;2.16;-145.47;145.41
5727.0;2023-10-24 15:55:45;-384.0;-2496.0;-3328.0;-143.0;-5.0;0.0;22.812082;L;5.27;-143.13;142.81
5727.0;2023-10-24 15:55:46;-256.0;-2560.0;-3392.0;-142.0;-3.0;0.0;22.812082;L;3.45;-142.96;142.82
5727.0;2023-10-24 15:55:47;-480.0;-2592.0;-3536.0;-143.0;-6.0;0.0;22.812082;L;6.25;-143.76;143.3
5727.0;2023-10-24 15:55:48;-1232.0;-2320.0;-2864.0;-140.0;-17.0;0.0;22.812082;L;18.48;-140.99;137.47
5727.0;2023-10-24 15:55:49;-960.0;-2448.0;-3248.0;-142.0;-13.0;0.0;22.812082;L;13.28;-142.99;141.01
5727.0;2023-10-24 15:55:50;-960.0;-2448.0;-3232.0;-142.0;-13.0;0.0;22.812082;L;13.32;-142.86;140.87
5727.0;2023-10-24 15:55:51;-1008.0;-2384.0;-3248.0;-143.0;-14.0;0.0;22.812082;L;14.05;-143.72;141.45
5727.0;2023-10-24 15:55:52;-976.0;-2368.0;-3328.0;-144.0;-13.0;0.0;22.812082;L;13.44;-144.57;142.42
5727.0;2023-10-24 15:55:53;-1008.0;-2416.0;-3232.0;-143.0;-14.0;0.0;22.812082;L;14.03;-143.22;140.99
5727.0;2023-10-24 15:55:54;-944.0;-2384.0;-3296.0;-144.0;-13.0;0.0;22.812082;L;13.07;-144.12;142.12
5727.0;2023-10-24 15:55:59;-896.0;-2400.0;-3328.0;-144.0;-12.0;0.0;22.812082;L;12.32;-144.2;142.41
5727.0;2023-10-24 15:56:00;-896.0;-2368.0;-3344.0;-144.0;-12.0;0.0;22.812082;L;12.33;-144.7;142.87
5727.0;2023-10-24 15:56:01;-944.0;-2336.0;-3280.0;-144.0;-13.0;0.0;22.812082;L;13.19;-144.54;142.47
5727.0;2023-10-24 15:56:02;-880.0;-2384.0;-3296.0;-144.0;-12.0;0.0;22.812082;L;12.21;-144.12;142.37
5727.0;2023-10-24 15:56:03;-752.0;-2464.0;-3344.0;-143.0;-10.0;0.0;22.812082;L;10.26;-143.62;142.39
5727.0;2023-10-24 15:56:04;-768.0;-2384.0;-3360.0;-144.0;-10.0;0.0;22.812082;L;10.56;-144.64;143.3
5727.0;2023-10-24 15:56:05;-672.0;-2432.0;-3376.0;-144.0;-9.0;0.0;22.812082;L;9.17;-144.23;143.23
5727.0;2023-10-24 15:56:05;-720.0;-2416.0;-3344.0;-144.0;-10.0;0.0;22.812082;L;9.9;-144.15;142.99
5727.0;2023-10-24 15:56:06;-624.0;-2384.0;-3376.0;-144.0;-8.0;0.0;22.812082;L;8.59;-144.77;143.87
5727.0;2023-10-24 15:56:06;-624.0;-2272.0;-3440.0;-146.0;-8.0;0.0;22.812082;L;8.61;-146.56;145.59
5727.0;2023-10-24 15:56:07;-528.0;-2304.0;-3440.0;-146.0;-7.0;0.0;22.812082;L;7.27;-146.19;145.51
5727.0;2023-10-24 15:56:07;-576.0;-2352.0;-3424.0;-145.0;-8.0;0.0;22.812082;L;7.89;-145.51;144.73
5727.0;2023-10-24 15:56:08;-560.0;-2320.0;-3472.0;-146.0;-7.0;0.0;22.812082;L;7.64;-146.25;145.5
5727.0;2023-10-24 15:56:08;-512.0;-2368.0;-3472.0;-145.0;-7.0;0.0;22.812082;L;6.95;-145.7;145.09
5727.0;2023-10-24 15:56:09;-528.0;-2288.0;-3456.0;-146.0;-7.0;0.0;22.812082;L;7.26;-146.49;145.81
5727.0;2023-10-24 15:56:10;-464.0;-2384.0;-3440.0;-145.0;-6.0;0.0;22.812082;L;6.33;-145.28;144.78
5727.0;2023-10-24 15:56:11;-544.0;-2384.0;-3376.0;-144.0;-7.0;0.0;22.812082;L;7.5;-144.77;144.08
5727.0;2023-10-24 15:56:12;-528.0;-2464.0;-3376.0;-143.0;-7.0;0.0;22.812082;L;7.2;-143.88;143.26
5727.0;2023-10-24 15:56:13;-464.0;-2432.0;-3344.0;-143.0;-6.0;0.0;22.812082;L;6.4;-143.97;143.48
5727.0;2023-10-24 15:56:14;-496.0;-2416.0;-3392.0;-144.0;-6.0;0.0;22.812082;L;6.79;-144.54;143.98
5727.0;2023-10-24 15:56:15;-432.0;-2480.0;-3376.0;-143.0;-6.0;0.0;22.812082;L;5.89;-143.7;143.29
5727.0;2023-10-24 15:56:16;-432.0;-2448.0;-3360.0;-143.0;-6.0;0.0;22.812082;L;5.93;-143.92;143.5
5727.0;2023-10-24 15:56:17;-480.0;-2416.0;-3456.0;-145.0;-6.0;0.0;22.812082;L;6.49;-145.04;144.52
5727.0;2023-10-24 15:56:18;-272.0;-2448.0;-3424.0;-144.0;-3.0;0.0;22.812082;L;3.7;-144.44;144.27
5727.0;2023-10-24 15:56:19;-96.0;-2336.0;-3504.0;-146.0;-1.0;0.0;22.812082;L;1.31;-146.31;146.29
5727.0;2023-10-24 15:56:20;-96.0;-2400.0;-3488.0;-145.0;-1.0;0.0;22.812082;L;1.3;-145.47;145.45
5727.0;2023-10-24 15:56:21;-144.0;-2448.0;-3360.0;-143.0;-2.0;0.0;22.812082;L;1.98;-143.92;143.88
5727.0;2023-10-24 15:56:22;-592.0;-2304.0;-3536.0;-146.0;-8.0;0.0;22.812082;L;7.98;-146.91;146.07
5727.0;2023-10-24 15:56:23;-32.0;-2176.0;-3712.0;-149.0;0.0;0.0;22.812082;L;0.43;-149.62;149.62
5727.0;2023-10-24 15:56:24;-288.0;-2720.0;-3312.0;-140.0;-4.0;0.0;22.812082;L;3.84;-140.61;140.45
5727.0;2023-10-24 15:56:25;0.0;-2336.0;-3440.0;-145.0;0.0;0.0;22.812082;L;0.0;-145.82;145.82
5727.0;2023-10-24 15:56:26;-16.0;-2304.0;-3472.0;-146.0;0.0;0.0;22.812082;L;0.22;-146.43;146.43
5727.0;2023-10-24 15:56:27;-32.0;-2368.0;-3488.0;-145.0;0.0;0.0;22.812082;L;0.43;-145.83;145.83
5727.0;2023-10-24 15:56:28;-32.0;-2336.0;-3472.0;-146.0;0.0;0.0;22.812082;L;0.44;-146.07;146.06
5727.0;2023-10-24 15:56:29;-160.0;-2464.0;-3408.0;-144.0;-2.0;0.0;22.812082;L;2.18;-144.13;144.08
5727.0;2023-10-24 15:56:30;-160.0;-2464.0;-3408.0;-144.0;-2.0;0.0;22.812082;L;2.18;-144.13;144.08
5727.0;2023-10-24 15:56:31;-240.0;-2512.0;-3424.0;-143.0;-3.0;0.0;22.812082;L;3.23;-143.73;143.61
5727.0;2023-10-24 15:56:32;-208.0;-2496.0;-3360.0;-143.0;-2.0;0.0;22.812082;L;2.84;-143.39;143.3
5727.0;2023-10-24 15:56:33;-256.0;-2560.0;-3344.0;-142.0;-3.0;0.0;22.812082;L;3.48;-142.56;142.43
5727.0;2023-10-24 15:56:34;-240.0;-2560.0;-3264.0;-141.0;-3.0;0.0;22.812082;L;3.31;-141.89;141.77
5727.0;2023-10-24 15:56:35;-224.0;-2592.0;-3296.0;-141.0;-3.0;0.0;22.812082;L;3.06;-141.82;141.71
5727.0;2023-10-24 15:56:36;-304.0;-2528.0;-3296.0;-142.0;-4.0;0.0;22.812082;L;4.19;-142.51;142.31
5727.0;2023-10-24 15:56:37;-224.0;-2528.0;-3344.0;-142.0;-3.0;0.0;22.812082;L;3.06;-142.91;142.8
5727.0;2023-10-24 15:56:38;-208.0;-2560.0;-3264.0;-141.0;-2.0;0.0;22.812082;L;2.87;-141.89;141.8
5727.0;2023-10-24 15:56:39;-208.0;-2576.0;-3312.0;-142.0;-2.0;0.0;22.812082;L;2.84;-142.13;142.03
5727.0;2023-10-24 15:56:40;-224.0;-2560.0;-3296.0;-142.0;-3.0;0.0;22.812082;L;3.07;-142.16;142.06
5727.0;2023-10-24 15:56:41;-224.0;-2576.0;-3312.0;-142.0;-3.0;0.0;22.812082;L;3.06;-142.13;142.02
